Trajectories
100
,,mechanicle_knee:thigh1,,,mechanicle_knee:thigh2,,,mechanicle_knee:thigh3,,,mechanicle_knee:thigh4,,,mechanicle_knee:thigh5,,,mechanicle_knee:shank1,,,mechanicle_knee:shank2,,,mechanicle_knee:shank3,,,mechanicle_knee:shank4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
900,0,81.9916,99.9382,130.595,23.7846,61.5556,130.198,97.3726,26.4543,129.298,58.3842,9.25027,129.524,10.8954,179.29,143.478,-28.5994,298.78,146.181,-84.2576,268.123,145.963,-0.403072,258.476,145.572,-43.8866,210.86,144.889
901,0,81.9611,99.9532,130.568,23.7425,61.5618,130.18,97.3298,26.4598,129.28,58.3441,9.2511,129.504,10.8594,179.291,143.49,-28.6432,298.775,146.185,-84.2943,268.124,145.943,-0.448534,258.469,145.57,-43.9182,210.867,144.864
902,0,81.971,99.9874,130.547,23.7364,61.5688,130.179,97.3122,26.4496,129.272,58.3244,9.25901,129.488,10.8357,179.287,143.505,-28.6627,298.779,146.192,-84.3211,268.133,145.956,-0.454723,258.483,145.583,-43.9305,210.866,144.864
903,0,81.9725,99.9644,130.549,23.749,61.5719,130.181,97.341,26.4569,129.278,58.3495,9.26165,129.501,10.8542,179.29,143.494,-28.6316,298.785,146.211,-84.2993,268.134,145.968,-0.442428,258.486,145.59,-43.9208,210.871,144.879
904,0,82.015,99.9792,130.541,23.7946,61.5688,130.203,97.3678,26.4432,129.292,58.3875,9.25982,129.523,10.9066,179.301,143.492,-28.5917,298.782,146.228,-84.2564,268.133,145.984,-0.391915,258.48,145.583,-43.8766,210.869,144.897
905,0,82.0394,99.9674,130.556,23.8208,61.5607,130.208,97.4119,26.452,129.297,58.4322,9.25423,129.539,10.9326,179.301,143.484,-28.5442,298.776,146.217,-84.2041,268.13,145.985,-0.36155,258.489,145.603,-43.8328,210.873,144.911
906,0,82.0545,99.9726,130.574,23.8209,61.5609,130.216,97.411,26.4544,129.317,58.4232,9.25209,129.545,10.952,179.304,143.483,-28.5283,298.781,146.206,-84.2118,268.144,145.979,-0.344721,258.482,145.591,-43.8104,210.874,144.913
907,0,82.0422,99.9646,130.599,23.7985,61.57,130.225,97.3869,26.4572,129.324,58.3883,9.26227,129.559,10.9486,179.317,143.493,-28.5369,298.811,146.182,-84.2109,268.155,145.97,-0.356595,258.498,145.577,-43.8323,210.89,144.903
908,0,82.0266,99.9966,130.558,23.7772,61.5875,130.219,97.3653,26.4578,129.316,58.3727,9.27017,129.559,10.909,179.319,143.492,-28.5484,298.817,146.157,-84.2267,268.17,145.946,-0.373642,258.512,145.555,-43.8485,210.911,144.879
909,0,82.0273,99.9633,130.583,23.7744,61.5898,130.211,97.3482,26.4631,129.311,58.3717,9.27078,129.542,10.9237,179.324,143.478,-28.5506,298.818,146.14,-84.2264,268.171,145.932,-0.370604,258.498,145.521,-43.8298,210.909,144.87
910,0,82.0061,99.9934,130.504,23.7764,61.5886,130.202,97.3618,26.4561,129.297,58.3777,9.27861,129.537,10.9208,179.323,143.46,-28.5293,298.829,146.148,-84.21,268.175,145.931,-0.35052,258.52,145.537,-43.824,210.92,144.862
911,0,82.0088,99.9956,130.532,23.7902,61.6165,130.218,97.3816,26.4864,129.313,58.3983,9.29813,129.56,10.9206,179.35,143.471,-28.5125,298.843,146.165,-84.1884,268.204,145.95,-0.341054,258.536,145.546,-43.8167,210.937,144.873
912,0,82.0569,100.045,130.558,23.8155,61.6423,130.25,97.3995,26.5157,129.335,58.4123,9.33683,129.584,10.9542,179.399,143.456,-28.4961,298.877,146.178,-84.1789,268.247,145.973,-0.31085,258.578,145.581,-43.7979,210.986,144.902
913,0,82.072,100.064,130.593,23.8226,61.6668,130.271,97.412,26.5571,129.369,58.4204,9.35756,129.623,10.9729,179.406,143.51,-28.4646,298.922,146.171,-84.151,268.278,145.988,-0.300726,258.607,145.575,-43.7698,211.024,144.914
914,0,82.113,100.119,130.591,23.8507,61.6962,130.289,97.4376,26.5802,129.379,58.4276,9.38597,129.638,11.0057,179.427,143.528,-28.435,298.949,146.153,-84.1318,268.307,145.968,-0.268167,258.623,145.534,-43.7312,211.052,144.91
915,0,82.1126,100.106,130.56,23.8649,61.6913,130.262,97.449,26.5589,129.351,58.4448,9.3761,129.617,11.0217,179.426,143.497,-28.4117,298.938,146.095,-84.1147,268.311,145.933,-0.250588,258.628,145.506,-43.7211,211.051,144.876
916,0,82.1205,100.094,130.524,23.8663,61.6767,130.242,97.4552,26.5429,129.321,58.4479,9.36593,129.593,11.0342,179.4,143.466,-28.4003,298.919,146.089,-84.0914,268.29,145.919,-0.24451,258.609,145.503,-43.7141,211.029,144.855
917,0,82.1051,100.045,130.533,23.8592,61.6535,130.239,97.4386,26.5126,129.32,58.4487,9.3347,129.576,11.028,179.397,143.472,-28.4077,298.908,146.104,-84.1025,268.265,145.928,-0.255105,258.582,145.491,-43.7197,211.005,144.863
918,0,82.0917,100.027,130.553,23.842,61.6359,130.256,97.4212,26.4993,129.336,58.4368,9.31395,129.606,10.9988,179.373,143.48,-28.437,298.882,146.163,-84.1171,268.245,145.965,-0.266281,258.562,145.545,-43.7406,210.989,144.888
919,0,82.0754,100.017,130.565,23.8189,61.6236,130.259,97.387,26.4981,129.343,58.4204,9.3103,129.607,10.9747,179.372,143.518,-28.4458,298.88,146.202,-84.1361,268.244,145.994,-0.274142,258.571,145.601,-43.7651,210.984,144.909
920,0,82.0856,100.047,130.562,23.8169,61.6284,130.244,97.3984,26.515,129.331,58.4071,9.31962,129.577,10.9853,179.365,143.492,-28.456,298.885,146.198,-84.1502,268.243,145.991,-0.296098,258.571,145.595,-43.7735,210.981,144.904
921,0,82.0811,100.049,130.559,23.8313,61.644,130.222,97.4062,26.5151,129.305,58.4144,9.32837,129.54,10.9935,179.365,143.5,-28.456,298.89,146.186,-84.152,268.24,145.975,-0.289304,258.564,145.561,-43.7574,210.983,144.9
922,0,82.0822,100.036,130.543,23.8232,61.6352,130.184,97.4286,26.5039,129.261,58.412,9.32067,129.499,10.9862,179.365,143.472,-28.4693,298.88,146.163,-84.1546,268.229,145.944,-0.290445,258.554,145.543,-43.7703,210.973,144.879
923,0,82.0776,100.025,130.508,23.8186,61.6222,130.163,97.4134,26.4957,129.252,58.4136,9.30063,129.484,10.9718,179.35,143.458,-28.4763,298.843,146.198,-84.1666,268.214,145.963,-0.309924,258.526,145.55,-43.7836,210.944,144.882
924,0,82.0741,99.975,130.514,23.8131,61.5882,130.168,97.3989,26.4524,129.256,58.4103,9.27066,129.479,10.9415,179.316,143.491,-28.4898,298.814,146.242,-84.1756,268.169,145.982,-0.314635,258.52,145.607,-43.7857,210.916,144.889
925,0,82.0737,99.9468,130.539,23.819,61.556,130.18,97.4039,26.4373,129.27,58.4161,9.24583,129.487,10.9511,179.286,143.497,-28.5038,298.785,146.282,-84.1782,268.136,146.02,-0.323754,258.484,145.662,-43.7871,210.878,144.922
926,0,82.0729,99.9346,130.54,23.8246,61.5392,130.171,97.4219,26.4322,129.257,58.4273,9.23525,129.47,10.9663,179.276,143.495,-28.4929,298.753,146.291,-84.1729,268.126,146.027,-0.313611,258.456,145.646,-43.7988,210.847,144.913
927,0,82.0597,99.9234,130.532,23.8326,61.5386,130.134,97.4304,26.4368,129.224,58.4311,9.22906,129.441,10.9696,179.273,143.472,-28.5005,298.755,146.268,-84.1681,268.112,146.009,-0.3184,258.45,145.631,-43.7954,210.845,144.888
928,0,82.074,99.9598,130.537,23.8347,61.552,130.143,97.4206,26.4404,129.236,58.4235,9.24062,129.434,10.9712,179.272,143.498,-28.4998,298.771,146.268,-84.1719,268.125,146.007,-0.3297,258.46,145.619,-43.8033,210.864,144.902
929,0,82.0645,99.9615,130.531,23.8251,61.5518,130.145,97.3968,26.4527,129.241,58.3995,9.24051,129.452,10.9271,179.272,143.53,-28.5252,298.78,146.276,-84.1998,268.129,146.004,-0.343346,258.459,145.61,-43.8226,210.862,144.901
930,0,82.0429,99.9577,130.527,23.8003,61.5512,130.147,97.3756,26.4413,129.25,58.3764,9.23357,129.459,10.9178,179.27,143.486,-28.5575,298.764,146.276,-84.215,268.131,146.022,-0.360883,258.462,145.642,-43.8344,210.855,144.903
931,0,82.0372,99.928,130.521,23.802,61.5367,130.138,97.372,26.4181,129.232,58.3882,9.21914,129.447,10.9057,179.266,143.483,-28.566,298.746,146.259,-84.2337,268.112,146,-0.376045,258.453,145.628,-43.8523,210.843,144.885
932,0,82.0286,99.9316,130.507,23.8055,61.5213,130.14,97.3861,26.4118,129.222,58.4071,9.21358,129.44,10.9219,179.257,143.451,-28.5565,298.737,146.247,-84.2232,268.084,145.97,-0.365423,258.442,145.618,-43.8303,210.819,144.88
933,0,82.0378,99.9194,130.519,23.8205,61.5282,130.141,97.4161,26.4107,129.226,58.4145,9.2133,129.447,10.9376,179.249,143.47,-28.5294,298.73,146.258,-84.2069,268.088,145.993,-0.352768,258.435,145.611,-43.8273,210.823,144.879
934,0,82.046,99.9184,130.531,23.8232,61.5265,130.143,97.4117,26.4231,129.241,58.4141,9.21904,129.444,10.9372,179.26,143.483,-28.5419,298.742,146.263,-84.2145,268.098,146.001,-0.351157,258.437,145.61,-43.8382,210.829,144.896
935,0,82.0339,99.9202,130.565,23.8044,61.5378,130.169,97.3857,26.4401,129.266,58.4034,9.23202,129.473,10.9339,179.262,143.521,-28.5571,298.751,146.295,-84.2317,268.108,146.031,-0.372919,258.449,145.658,-43.8558,210.84,144.919
936,0,82.0186,99.9222,130.573,23.791,61.5465,130.169,97.389,26.4522,129.268,58.3833,9.23846,129.473,10.9073,179.252,143.529,-28.5837,298.762,146.278,-84.2457,268.119,146.022,-0.386095,258.457,145.64,-43.8685,210.856,144.92
937,0,81.9992,99.9101,130.547,23.7896,61.5187,130.147,97.3717,26.4132,129.236,58.374,9.20693,129.444,10.9026,179.243,143.485,-28.5929,298.735,146.266,-84.2512,268.09,146.004,-0.408457,258.427,145.612,-43.861,210.818,144.894
938,0,81.985,99.8877,130.532,23.7661,61.49,130.118,97.3603,26.378,129.213,58.3735,9.18297,129.416,10.8824,179.218,143.473,-28.6111,298.69,146.258,-84.273,268.047,145.98,-0.415697,258.401,145.62,-43.889,210.785,144.874
939,0,81.9898,99.8409,130.531,23.7528,61.4679,130.088,97.3431,26.3665,129.192,58.3454,9.15101,129.383,10.8506,179.184,143.465,-28.6368,298.66,146.269,-84.2947,268.009,145.971,-0.443587,258.371,145.61,-43.9113,210.743,144.866
940,0,81.974,99.82,130.564,23.7362,61.4514,130.101,97.3295,26.3501,129.203,58.3329,9.1356,129.381,10.8315,179.163,143.495,-28.6727,298.642,146.324,-84.3128,268.004,146.02,-0.456937,258.351,145.661,-43.9396,210.728,144.91
941,0,81.9711,99.8394,130.546,23.7235,61.4447,130.108,97.3112,26.3565,129.215,58.3238,9.13477,129.389,10.8198,179.148,143.523,-28.6945,298.621,146.367,-84.3421,267.995,146.056,-0.482968,258.34,145.704,-43.9484,210.717,144.921
942,0,81.9588,99.8042,130.59,23.7145,61.4458,130.096,97.3043,26.3632,129.219,58.3237,9.13734,129.382,10.8227,179.151,143.525,-28.7077,298.635,146.376,-84.3401,267.998,146.067,-0.489137,258.349,145.708,-43.9591,210.73,144.931
943,0,81.9547,99.8024,130.594,23.7116,61.4509,130.079,97.314,26.3577,129.189,58.3145,9.13369,129.349,10.8041,179.157,143.509,-28.7193,298.621,146.344,-84.3563,267.991,146.027,-0.496899,258.342,145.676,-43.9745,210.72,144.91
944,0,81.9236,99.8368,130.52,23.7034,61.4513,130.044,97.3086,26.3502,129.157,58.3071,9.13311,129.323,10.8065,179.15,143.479,-28.7374,298.624,146.317,-84.367,267.978,146,-0.51232,258.334,145.651,-43.9728,210.72,144.88
945,0,81.9264,99.8159,130.546,23.6969,61.4498,130.048,97.2915,26.3433,129.158,58.3058,9.13301,129.325,10.7994,179.155,143.477,-28.7509,298.618,146.318,-84.3792,267.986,145.998,-0.514927,258.336,145.666,-43.9835,210.708,144.874
946,0,81.9413,99.8109,130.544,23.6905,61.4415,130.071,97.288,26.3487,129.179,58.2926,9.12432,129.335,10.7759,179.141,143.507,-28.7261,298.609,146.346,-84.3726,267.98,146.017,-0.509152,258.343,145.688,-43.9801,210.711,144.893
947,0,81.9353,99.8316,130.523,23.6993,61.4407,130.095,97.2985,26.3424,129.189,58.308,9.1283,129.356,10.8048,179.148,143.519,-28.7092,298.628,146.372,-84.35,267.995,146.049,-0.497495,258.337,145.696,-43.9641,210.719,144.909
948,0,81.9605,99.8478,130.535,23.7377,61.4499,130.098,97.3274,26.3496,129.184,58.333,9.14165,129.361,10.835,179.155,143.518,-28.6809,298.645,146.365,-84.3195,268.007,146.057,-0.463594,258.343,145.704,-43.9373,210.734,144.914
949,0,81.9768,99.8499,130.553,23.7395,61.4732,130.082,97.341,26.3777,129.188,58.3454,9.15344,129.363,10.8498,179.179,143.498,-28.6529,298.662,146.352,-84.299,268.02,146.037,-0.441803,258.366,145.686,-43.9172,210.752,144.913
950,0,81.9481,99.8606,130.541,23.7266,61.492,130.067,97.3218,26.388,129.17,58.3249,9.16882,129.33,10.8446,179.192,143.494,-28.6601,298.683,146.34,-84.3032,268.03,146.02,-0.456635,258.368,145.655,-43.9377,210.766,144.907
951,0,81.9205,99.875,130.531,23.6976,61.4914,130.064,97.2852,26.3908,129.159,58.2853,9.16999,129.325,10.8053,179.202,143.489,-28.6926,298.688,146.344,-84.3409,268.05,146.027,-0.487387,258.388,145.669,-43.9641,210.772,144.9
952,0,81.9161,99.834,130.568,23.6688,61.4916,130.081,97.2522,26.3783,129.184,58.2544,9.16576,129.339,10.776,179.2,143.508,-28.72,298.684,146.361,-84.3725,268.055,146.039,-0.520844,258.386,145.695,-43.9885,210.775,144.908
953,0,81.9124,99.8159,130.568,23.6666,61.4765,130.081,97.2399,26.3557,129.178,58.2539,9.14798,129.338,10.7727,179.175,143.52,-28.7005,298.681,146.367,-84.3665,268.056,146.043,-0.50421,258.383,145.697,-43.984,210.767,144.913
954,0,81.9459,99.8109,130.563,23.6898,61.4512,130.078,97.2866,26.3438,129.165,58.3027,9.13386,129.339,10.7985,179.164,143.485,-28.7064,298.643,146.358,-84.3447,268.013,146.035,-0.48267,258.351,145.683,-43.9714,210.732,144.907
955,0,81.95,99.7534,130.537,23.7058,61.4075,129.988,97.3097,26.3036,129.071,58.3166,9.09036,129.215,10.8039,179.105,143.488,-28.6876,298.569,146.422,-84.3253,267.953,146.061,-0.481232,258.283,145.727,-43.9619,210.674,144.909
956,0,81.936,99.7262,130.534,23.6986,61.3774,129.939,97.2997,26.2773,129.027,58.3,9.05521,129.154,10.7997,179.071,143.49,-28.7196,298.531,146.49,-84.3499,267.898,146.096,-0.499177,258.242,145.782,-43.9708,210.633,144.939
957,0,81.9074,99.7669,130.51,23.6793,61.4018,129.983,97.2842,26.3025,129.074,58.2874,9.07652,129.204,10.7889,179.084,143.523,-28.7279,298.56,146.497,-84.3759,267.935,146.115,-0.528991,258.262,145.781,-43.981,210.661,144.934
958,0,81.923,99.7853,130.56,23.6761,61.4389,130.032,97.2641,26.3396,129.125,58.2726,9.11706,129.266,10.7801,179.137,143.535,-28.7154,298.622,146.446,-84.3754,267.994,146.095,-0.513854,258.312,145.752,-43.9871,210.714,144.938
959,0,81.9109,99.8094,130.555,23.6822,61.4617,130.066,97.275,26.3588,129.148,58.2704,9.14426,129.303,10.8023,179.174,143.51,-28.6975,298.654,146.396,-84.3518,268.033,146.074,-0.492703,258.348,145.704,-43.9688,210.749,144.921
960,0,81.9386,99.8761,130.486,23.7134,61.4892,130.07,97.2982,26.361,129.138,58.296,9.16407,129.311,10.8382,179.202,143.496,-28.6301,298.692,146.341,-84.2947,268.057,146.026,-0.439297,258.386,145.678,-43.9256,210.777,144.891
961,0,81.9672,99.8975,130.5,23.7517,61.5108,130.09,97.3136,26.372,129.167,58.3311,9.18311,129.371,10.8875,179.234,143.466,-28.5627,298.735,146.3,-84.2342,268.107,146.006,-0.377018,258.412,145.634,-43.8825,210.825,144.893
962,0,82.0098,99.9343,130.529,23.7724,61.5525,130.146,97.3533,26.4197,129.227,58.3488,9.22988,129.438,10.933,179.283,143.488,-28.4964,298.785,146.272,-84.1674,268.167,145.995,-0.317404,258.462,145.621,-43.8144,210.888,144.905
963,0,82.0314,99.9557,130.549,23.774,61.5853,130.189,97.3528,26.4484,129.268,58.3641,9.25572,129.488,10.9534,179.341,143.463,-28.4628,298.82,146.274,-84.1596,268.222,146.023,-0.286282,258.509,145.643,-43.7859,210.941,144.919
964,0,82.0438,99.9748,130.563,23.7771,61.6016,130.195,97.357,26.4675,129.269,58.3468,9.27653,129.495,10.9593,179.341,143.526,-28.4274,298.865,146.289,-84.136,268.269,146.034,-0.26775,258.536,145.651,-43.775,210.969,144.939
965,0,82.0577,100.017,130.524,23.793,61.622,130.183,97.3557,26.4739,129.25,58.36,9.28848,129.48,10.9832,179.358,143.504,-28.3795,298.884,146.259,-84.1049,268.294,146.025,-0.248922,258.563,145.626,-43.7562,211,144.914
966,0,82.0752,100.026,130.484,23.8099,61.6361,130.174,97.3814,26.4697,129.227,58.3791,9.30615,129.474,11.008,179.392,143.429,-28.3432,298.9,146.206,-84.0802,268.315,145.977,-0.209845,258.565,145.578,-43.725,211.025,144.884
967,0,82.0856,100.036,130.468,23.8386,61.644,130.179,97.4134,26.4886,129.229,58.4098,9.31411,129.481,11.0328,179.394,143.464,-28.3061,298.905,146.181,-84.024,268.333,145.98,-0.172753,258.57,145.545,-43.6909,211.045,144.87
968,0,82.1155,100.003,130.494,23.8551,61.6092,130.188,97.4113,26.4521,129.24,58.4285,9.28345,129.487,11.0571,179.353,143.481,-28.2875,298.884,146.238,-84.0075,268.316,146.018,-0.150492,258.558,145.62,-43.6707,211.014,144.902
969,0,82.117,99.9505,130.517,23.8545,61.5702,130.187,97.4199,26.427,129.232,58.4217,9.24947,129.482,11.0446,179.338,143.468,-28.2655,298.848,146.29,-84.0029,268.279,146.06,-0.149096,258.52,145.663,-43.6614,210.973,144.934
970,0,82.1128,99.8701,130.574,23.848,61.5439,130.163,97.4096,26.3971,129.209,58.4242,9.22137,129.449,11.0151,179.27,143.515,-28.2789,298.811,146.317,-84.021,268.246,146.058,-0.167111,258.476,145.663,-43.6793,210.938,144.936
971,0,82.0594,99.9048,130.49,23.8289,61.5284,130.13,97.4012,26.3822,129.174,58.4016,9.20419,129.402,11.0081,179.266,143.508,-28.3065,298.803,146.312,-84.0439,268.224,146.044,-0.179121,258.451,145.653,-43.7071,210.92,144.924
972,0,82.052,99.9255,130.456,23.8165,61.5352,130.095,97.3839,26.3835,129.141,58.375,9.19459,129.354,11.0063,179.281,143.456,-28.3202,298.793,146.306,-84.0578,268.211,146.032,-0.203083,258.459,145.663,-43.7337,210.919,144.911
973,0,82.0251,99.8988,130.475,23.7919,61.5371,130.085,97.3675,26.3862,129.137,58.3728,9.20998,129.336,10.9753,179.27,143.475,-28.3623,298.789,146.318,-84.0902,268.214,146.037,-0.23521,258.455,145.655,-43.7568,210.91,144.911
974,0,82.0404,99.9444,130.443,23.802,61.551,130.099,97.3641,26.395,129.137,58.3607,9.2169,129.345,10.9522,179.267,143.519,-28.3665,298.81,146.344,-84.0895,268.233,146.058,-0.231499,258.474,145.681,-43.7528,210.932,144.914
975,0,82.0589,99.9311,130.473,23.821,61.5592,130.12,97.3868,26.4134,129.177,58.3824,9.2267,129.385,10.9836,179.266,143.514,-28.3538,298.805,146.341,-84.0594,268.236,146.072,-0.209245,258.463,145.681,-43.7287,210.931,144.922
976,0,82.0942,99.8907,130.524,23.85,61.5442,130.118,97.4187,26.4046,129.156,58.4231,9.22122,129.377,10.9855,179.268,143.517,-28.3116,298.792,146.343,-84.0421,268.229,146.068,-0.188651,258.464,145.694,-43.7065,210.927,144.934
977,0,82.0899,99.9018,130.451,23.8734,61.5337,130.09,97.4529,26.4017,129.119,58.4501,9.20409,129.33,11.0411,179.256,143.473,-28.2819,298.781,146.325,-84,268.21,146.045,-0.151156,258.448,145.661,-43.6732,210.914,144.915
978,0,82.1069,99.9002,130.459,23.8828,61.5259,130.077,97.4532,26.3869,129.117,58.4534,9.20415,129.32,11.0564,179.247,143.479,-28.2768,298.781,146.326,-84.0061,268.203,146.047,-0.14466,258.432,145.653,-43.6712,210.91,144.905
979,0,82.1128,99.933,130.451,23.8645,61.5339,130.086,97.4467,26.3975,129.135,58.4453,9.20791,129.339,11.0407,179.243,143.51,-28.2963,298.787,146.357,-84.0233,268.219,146.076,-0.163079,258.45,145.677,-43.6856,210.913,144.933
980,0,82.0813,99.9123,130.477,23.8433,61.5356,130.102,97.4061,26.4014,129.15,58.4153,9.20111,129.349,11.0085,179.263,143.494,-28.3244,298.791,146.39,-84.0468,268.209,146.086,-0.191818,258.448,145.713,-43.7059,210.915,144.953
981,0,82.0522,99.9015,130.477,23.818,61.5303,130.103,97.3972,26.3996,129.143,58.3947,9.19892,129.354,10.9793,179.247,143.525,-28.3621,298.781,146.376,-84.071,268.209,146.088,-0.215772,258.446,145.719,-43.7417,210.9,144.943
982,0,82.0459,99.9009,130.46,23.8212,61.5277,130.088,97.396,26.3873,129.124,58.3937,9.2002,129.327,10.9691,179.251,143.485,-28.3515,298.762,146.351,-84.0722,268.2,146.062,-0.23348,258.439,145.699,-43.7441,210.894,144.916
983,0,82.0311,99.9015,130.455,23.8257,61.5317,130.078,97.4019,26.3809,129.108,58.3957,9.19163,129.32,10.9638,179.252,143.506,-28.3556,298.773,146.339,-84.0786,268.198,146.052,-0.229555,258.439,145.672,-43.7504,210.902,144.913
984,0,82.0352,99.9093,130.466,23.8164,61.5319,130.072,97.408,26.4042,129.116,58.3973,9.21029,129.31,10.9585,179.251,143.495,-28.3535,298.789,146.347,-84.0801,268.203,146.05,-0.228375,258.441,145.664,-43.7519,210.904,144.912
985,0,82.0413,99.9064,130.475,23.8075,61.5265,130.089,97.3811,26.4008,129.132,58.3787,9.19584,129.329,10.9616,179.244,143.515,-28.3824,298.766,146.383,-84.096,268.197,146.084,-0.246501,258.445,145.702,-43.7547,210.89,144.933
986,0,82.0474,99.883,130.493,23.8012,61.5065,130.098,97.3746,26.3911,129.145,58.3681,9.18035,129.325,10.9529,179.217,143.531,-28.3891,298.757,146.42,-84.1151,268.172,146.095,-0.251044,258.417,145.709,-43.7861,210.869,144.958
987,0,82.0625,99.8463,130.479,23.8072,61.477,130.074,97.382,26.3557,129.127,58.3963,9.1551,129.285,10.9677,179.194,143.516,-28.3799,298.725,146.414,-84.0991,268.144,146.09,-0.256126,258.403,145.725,-43.7596,210.843,144.951
988,0,82.0566,99.8222,130.463,23.8194,61.4572,130.039,97.3969,26.3125,129.088,58.4019,9.1281,129.265,10.9538,179.162,143.512,-28.3705,298.691,146.409,-84.0788,268.115,146.085,-0.238067,258.37,145.726,-43.7481,210.81,144.934
989,0,82.0715,99.8062,130.46,23.8378,61.4444,130.03,97.4062,26.3142,129.069,58.4264,9.11915,129.239,10.9771,179.168,143.471,-28.3555,298.686,146.399,-84.0724,268.103,146.078,-0.223826,258.362,145.726,-43.7439,210.795,144.928
990,0,82.0867,99.8321,130.462,23.8615,61.4695,130.037,97.4291,26.3321,129.085,58.4339,9.13575,129.262,11.0088,179.191,143.497,-28.3291,298.692,146.419,-84.0518,268.129,146.102,-0.202026,258.377,145.751,-43.7156,210.822,144.942
991,0,82.1328,99.8772,130.472,23.8797,61.495,130.08,97.4482,26.36,129.112,58.4507,9.16684,129.294,11.0142,179.211,143.527,-28.3088,298.737,146.444,-84.0297,268.165,146.115,-0.187257,258.412,145.754,-43.6884,210.855,144.964
992,0,82.1468,99.8938,130.485,23.8985,61.5108,130.081,97.4679,26.3889,129.131,58.4714,9.18927,129.313,11.0396,179.232,143.529,-28.2849,298.755,146.427,-84.0048,268.185,146.128,-0.17056,258.432,145.743,-43.6729,210.881,144.976
993,0,82.1486,99.8718,130.471,23.8983,61.5047,130.066,97.4869,26.3831,129.101,58.4659,9.18009,129.285,11.0465,179.217,143.531,-28.2796,298.746,146.415,-84.0168,268.165,146.099,-0.168263,258.415,145.724,-43.6618,210.868,144.95
